Id_contrat; Expo ; typ_produit ; Recup_total ;Statut_cloture;lgd ;tx_recup_total;controle;duree ; date_entree_defaut ;recup1;recup2;recup3;recup4;recup5;recup6;recup7;recup8;recup9;recup10;recup11;recup12;recup13;recup14;recup15;recup16;recup17;recup18;recup19;recup20;recup21;recup22;recup23;recup24;recup25;recup26;recup27;recup28;recup29;recup30;recup31;recup32;recup33;recup34;recup35;recup36;recup37;recup38;recup39;recup40;recup41;recup42;recup43;recup44;recup45;recup46;recup47;recup48
767501756;1474; Facilitié de paiement ;787;clos;0.46608;0.53392;1;42;2016;8;11;8;12;9;7;4;6;7;14;7;10;1;4;13;11;7;3;3;4;2;11;12;11;4;3;7;8;8;1;4;4;3;3;9;10;1;1;4;5;1;526;0;0;0;0;0;0
496315684;6794; Classique ;4680;clos;0.31116;0.68884;1;36;2016;207;22;28;28;45;84;83;50;51;17;47;25;3;52;6;1;40;55;8;14;22;63;49;53;52;53;18;67;13;44;33;55;19;2;39;3232;0;0;0;0;0;0;0;0;0;0;0;0
592546351;4572; Classique ;3086;assimilé clos;0.32502;0.67498;1;48;2015;134;37;41;42;47;30;40;0;16;48;39;29;17;7;10;36;21;5;41;10;9;35;45;24;38;45;21;37;4;30;18;5;13;17;21;15;26;23;10;14;11;33;10;23;3;31;15;186
295920973;3419; Classique ;2293;clos;0.32934;0.67066;1;36;2016;16;2;45;21;11;6;10;40;36;41;31;2;31;19;20;19;1;24;23;10;4;19;5;16;35;18;11;6;22;10;0;13;15;4;13;1694;0;0;0;0;0;0;0;0;0;0;0;0
201456718;3816; Classique ;2217;clos;0.41903;0.58097;1;36;2016;8;22;34;28;0;7;33;40;22;8;20;32;34;15;30;8;36;36;4;10;19;12;23;27;23;22;10;16;14;14;14;18;0;23;31;1524;0;0;0;0;0;0;0;0;0;0;0;0
252110927;2468; Facilitié de paiement ;1503;clos;0.391;0.609;1;45;2016;9;22;23;27;7;19;14;24;4;27;0;12;3;4;1;9;12;11;18;3;24;13;22;4;8;7;3;23;8;14;7;14;2;11;8;11;21;9;0;3;14;19;19;15;975;0;0;0
546019825;6773; Classique ;3598;clos;0.46877;0.53123;1;44;2016;55;42;5;43;43;46;65;50;28;34;59;50;18;50;14;51;54;51;7;1;0;37;31;1;1;54;28;42;29;4;29;45;37;35;1;18;26;4;34;7;29;4;32;2304;0;0;0;0
174960171;3901; Classique ;2210;clos;0.43348;0.56652;1;36;2016;114;6;11;14;9;38;35;31;26;35;13;3;27;10;27;33;23;19;34;6;8;3;25;23;5;30;27;20;21;23;1;16;16;8;2;1468;0;0;0;0;0;0;0;0;0;0;0;0
114038988;7393; Classique ;4777;clos;0.35385;0.64615;1;38;2016;1;70;89;48;49;83;69;84;47;39;73;56;8;77;72;76;1;65;20;74;36;58;37;50;47;59;20;0;38;15;40;41;0;5;3;44;27;3156;0;0;0;0;0;0;0;0;0;0
925140828;5476; Classique ;2814;clos;0.48612;0.51388;1;40;2016;36;11;22;40;21;50;6;7;30;11;30;5;27;46;10;0;32;13;36;0;9;33;37;15;34;16;44;16;31;25;37;9;37;13;40;27;5;2;31;1920;0;0;0;0;0;0;0;0
277222990;7472; Classique ;4543;clos;0.392;0.608;1;43;2016;30;77;37;78;15;47;31;64;14;46;40;47;60;55;75;69;67;72;48;24;63;0;36;16;37;27;7;8;23;6;62;5;49;44;29;32;16;42;0;31;32;24;2958;0;0;0;0;0
333389533;2897; Facilitié de paiement ;1467;clos;0.49361;0.50639;1;35;2016;24;1;4;28;22;11;11;17;24;8;20;6;24;14;21;14;7;5;24;4;11;17;1;11;3;13;11;10;22;10;9;0;5;6;1049;0;0;0;0;0;0;0;0;0;0;0;0;0
167895371;4570; Classique ;2781;clos;0.39147;0.60853;1;45;2016;4;23;20;27;23;40;9;28;30;29;32;45;46;36;16;47;13;33;32;23;32;33;31;29;14;29;29;18;19;8;23;12;10;32;2;19;28;22;6;31;22;30;6;5;1735;0;0;0
555050354;4595; Classique ;2431;clos;0.47095;0.52905;1;35;2016;3;37;24;9;31;28;31;30;42;38;7;22;39;9;21;37;35;28;21;34;11;37;17;7;5;34;23;9;21;13;22;25;4;8;1669;0;0;0;0;0;0;0;0;0;0;0;0;0
861677194;5066; Classique ;2725;clos;0.4621;0.5379;1;39;2016;76;19;48;18;33;43;16;32;5;33;5;19;29;46;6;25;41;22;18;39;29;23;41;30;11;29;37;10;23;3;20;15;6;9;10;26;31;13;1786;0;0;0;0;0;0;0;0;0
526552788;1953; Facilitié de paiement ;1043;clos;0.46595;0.53405;1;39;2016;36;18;6;1;17;3;5;12;13;2;2;6;6;6;9;14;12;8;5;6;8;14;1;3;8;10;16;7;8;13;1;1;11;5;11;3;13;14;709;0;0;0;0;0;0;0;0;0
683653734;5938; Classique ;3595;clos;0.39458;0.60542;1;43;2016;20;5;49;61;51;63;51;24;7;8;40;41;60;23;45;49;20;0;23;13;55;28;36;55;24;21;0;25;26;4;21;24;50;17;37;9;47;15;12;30;44;38;2324;0;0;0;0;0
392443687;3541; Classique ;2318;clos;0.34538;0.65462;1;38;2016;6;22;42;19;9;21;21;23;42;24;17;15;35;13;32;7;2;37;27;19;11;21;5;13;1;34;32;17;18;13;21;10;16;20;25;27;18;1583;0;0;0;0;0;0;0;0;0;0
440717101;2954; Facilitié de paiement ;1627;clos;0.44922;0.55078;1;46;2016;23;27;29;29;15;26;8;16;2;17;25;2;20;5;11;2;9;7;15;13;24;0;19;17;20;11;14;1;17;16;11;20;12;3;18;22;19;11;4;12;0;1;8;12;2;1032;0;0
847691613;4659; Classique ;3246;clos;0.30328;0.69672;1;46;2016;14;20;59;47;10;44;30;48;6;43;34;50;11;44;35;51;20;43;27;4;49;38;10;14;17;34;17;45;2;38;2;10;23;39;22;3;21;1;18;29;36;28;7;13;39;2051;0;0
275555422;1001; Facilitié de paiement ;572;clos;0.42857;0.57143;1;41;2016;27;6;0;2;2;7;1;4;10;9;10;8;0;2;9;4;8;5;5;1;6;0;4;6;0;2;2;1;6;8;6;1;5;2;7;6;2;5;2;7;374;0;0;0;0;0;0;0
155973879;3924; Classique ;1966;clos;0.49898;0.50102;1;46;2016;50;16;19;30;0;2;4;33;32;30;12;11;3;5;7;33;4;15;23;1;3;6;25;10;30;30;10;6;22;14;12;16;8;20;1;14;2;26;23;4;6;15;13;11;1;1308;0;0
506373072;7224; Classique ;3701;clos;0.48768;0.51232;1;36;2016;15;59;68;35;2;38;11;30;48;28;1;9;54;4;0;65;4;59;63;53;59;20;40;56;42;14;23;41;33;7;51;15;13;34;27;2580;0;0;0;0;0;0;0;0;0;0;0;0
909568213;4215; Classique ;2247;clos;0.4669;0.5331;1;42;2016;37;36;37;9;26;25;25;16;15;40;35;38;32;16;29;24;2;34;2;1;24;16;4;15;22;26;17;1;20;20;26;2;2;14;1;16;8;13;10;30;5;1476;0;0;0;0;0;0
878777475;4298; Classique ;2426;clos;0.43555;0.56445;1;46;2016;12;8;14;28;24;4;38;13;24;24;18;4;41;36;19;38;41;35;15;3;9;18;5;16;37;16;28;25;28;18;12;16;1;5;11;0;0;23;3;22;8;20;13;13;17;1623;0;0
197228925;5981; Classique ;3655;clos;0.3889;0.6111;1;40;2016;12;3;35;38;26;61;57;21;29;16;7;43;29;20;54;49;53;59;1;42;45;42;38;30;16;53;54;53;5;53;17;3;6;41;32;42;49;1;37;2383;0;0;0;0;0;0;0;0
870050981;6302; Classique ;4283;clos;0.32037;0.67963;1;47;2015;79;73;30;77;37;4;0;25;5;45;74;72;31;73;15;72;63;43;35;11;50;65;11;45;17;6;21;12;21;48;49;44;18;8;11;22;54;1;24;39;6;51;36;23;46;35;2656;0
328119856;3808; Classique ;2150;clos;0.4354;0.5646;1;38;2016;21;19;22;38;27;18;17;39;30;6;3;11;9;9;5;33;36;11;32;5;18;12;14;8;16;12;5;11;15;29;32;5;14;6;10;14;20;1518;0;0;0;0;0;0;0;0;0;0
281304966;1260; Facilitié de paiement ;867;clos;0.3119;0.6881;1;47;2015;0;16;9;7;13;11;3;8;1;1;11;2;11;8;14;5;13;1;9;14;0;12;6;11;12;1;9;0;1;13;11;5;12;4;12;6;9;5;3;8;10;6;3;5;10;8;528;0
367961918;2837; Facilitié de paiement ;1474;clos;0.48044;0.51956;1;36;2016;11;1;5;24;9;26;2;4;21;23;4;21;0;11;15;14;12;3;18;3;20;1;20;7;23;17;5;12;20;7;16;21;10;9;13;1046;0;0;0;0;0;0;0;0;0;0;0;0
345287793;2839; Facilitié de paiement ;1810;clos;0.36245;0.63755;1;35;2016;21;10;32;20;1;31;18;21;19;6;14;32;5;3;9;13;9;27;19;13;21;28;16;19;24;13;10;7;7;14;20;8;6;14;1280;0;0;0;0;0;0;0;0;0;0;0;0;0
907837406;1002; Facilitié de paiement ;676;clos;0.32535;0.67465;1;44;2016;11;7;4;12;0;9;12;3;9;6;7;8;1;2;1;11;1;5;10;9;7;9;2;4;4;3;3;9;6;2;3;8;6;9;0;8;8;4;6;5;5;7;8;422;0;0;0;0
761770709;3808; Classique ;2637;clos;0.30751;0.69249;1;35;2016;19;46;34;9;26;34;15;17;2;31;7;14;44;42;22;41;44;37;38;42;12;3;23;18;36;1;31;37;29;10;1;35;25;19;1793;0;0;0;0;0;0;0;0;0;0;0;0;0
580393098;4901; Classique ;3039;clos;0.37992;0.62008;1;35;2016;63;43;38;7;41;40;0;16;4;48;49;1;34;52;17;37;45;33;29;30;2;17;12;11;33;37;8;33;19;8;17;28;16;25;2146;0;0;0;0;0;0;0;0;0;0;0;0;0
397688864;7072; Classique ;4767;clos;0.32593;0.67407;1;38;2016;180;3;17;62;80;23;27;80;71;13;8;45;11;42;18;12;61;36;31;31;50;71;24;59;44;62;72;2;6;11;59;64;19;35;56;50;26;3206;0;0;0;0;0;0;0;0;0;0
983744498;2729; Facilitié de paiement ;1698;clos;0.37779;0.62221;1;39;2016;14;1;27;13;30;28;19;31;9;23;11;3;3;23;8;9;18;17;19;11;25;25;8;13;17;5;5;17;19;20;22;11;16;12;9;21;19;7;1110;0;0;0;0;0;0;0;0;0
582457442;6900; Classique ;4636;clos;0.32812;0.67188;1;46;2016;11;2;16;91;73;73;6;87;48;4;80;6;61;59;36;52;72;5;16;32;59;66;29;68;53;16;31;6;36;38;45;66;25;45;40;41;49;9;23;48;38;50;26;16;31;2852;0;0
857978568;3239; Classique ;1694;clos;0.477;0.523;1;46;2016;73;18;22;3;16;12;19;11;17;26;1;29;6;3;19;18;3;6;6;13;24;3;10;13;16;4;19;13;22;22;8;12;22;5;20;18;4;18;21;21;10;17;0;2;4;1045;0;0
852740996;3093; Classique ;1967;clos;0.36405;0.63595;1;44;2016;5;20;31;5;23;10;34;31;25;25;10;12;5;22;31;13;23;16;23;24;19;19;8;30;1;8;4;10;15;24;1;15;21;18;0;18;2;11;12;16;10;5;15;1297;0;0;0;0
876853799;7145; Classique ;3945;clos;0.44787;0.55213;1;35;2016;46;29;38;13;5;50;41;50;20;27;63;49;46;57;17;66;15;40;42;43;11;61;14;49;52;47;2;31;48;14;57;16;5;4;2777;0;0;0;0;0;0;0;0;0;0;0;0;0
748081797;5512; Classique ;3642;clos;0.33926;0.66074;1;35;2016;1;40;15;38;53;68;21;67;6;10;18;13;35;7;65;2;45;52;56;8;16;14;22;29;29;57;29;19;0;20;0;20;55;43;2669;0;0;0;0;0;0;0;0;0;0;0;0;0
710171288;1556; Facilitié de paiement ;991;clos;0.36311;0.63689;1;46;2016;17;15;11;2;11;8;2;5;0;10;11;4;5;5;3;1;10;17;2;3;9;11;13;0;1;2;13;4;2;10;4;11;15;2;1;11;1;0;9;3;4;4;12;11;7;689;0;0
419262695;2470; Facilitié de paiement ;1729;assimilé clos;0.3;0.7;1;48;2015;13;20;11;7;33;22;19;15;6;7;7;13;17;11;28;26;26;23;18;25;11;0;4;16;26;26;19;10;14;5;4;5;4;1;24;21;6;2;22;4;11;20;22;11;16;16;20;104.2
239987680;5901; Classique ;3536;clos;0.40078;0.59922;1;39;2016;114;7;68;12;31;56;3;17;21;34;57;60;14;5;10;60;28;26;24;49;22;18;21;39;39;31;40;1;23;16;12;38;42;30;23;4;42;4;2395;0;0;0;0;0;0;0;0;0
522432394;4012; Classique ;2058;clos;0.48704;0.51296;1;47;2015;8;4;26;31;20;6;26;14;11;33;13;37;12;17;17;16;12;7;7;34;23;12;32;20;31;17;12;20;2;5;5;0;25;6;19;5;12;16;1;1;4;14;5;1;6;26;1387;0
633102860;6352; Classique ;3418;clos;0.4619;0.5381;1;44;2016;51;50;48;23;5;21;14;52;14;2;6;42;54;31;16;27;38;44;27;2;29;55;26;24;24;27;27;13;49;46;20;34;39;9;23;12;21;46;36;7;38;19;11;2216;0;0;0;0
828451729;5002; Classique ;2850;clos;0.43023;0.56977;1;47;2015;23;52;6;13;32;19;9;2;36;38;31;48;24;34;38;39;30;15;47;41;36;25;6;36;8;43;23;27;15;41;1;32;32;23;14;2;10;14;23;30;7;3;7;11;10;21;1773;0
498054471;1969; Facilitié de paiement ;1333;clos;0.32301;0.67699;1;42;2016;22;20;17;13;20;5;14;16;2;24;17;5;6;3;7;22;7;1;1;19;17;1;5;14;5;4;15;5;13;6;11;19;1;18;14;10;15;0;17;14;15;873;0;0;0;0;0;0
414284936;1199; Facilitié de paiement ;615;clos;0.48707;0.51293;1;44;2016;12;2;6;3;3;10;11;9;5;10;9;0;4;6;10;3;8;3;3;4;9;9;6;0;6;8;2;9;1;5;7;2;8;4;0;7;3;5;0;2;6;3;0;392;0;0;0;0
826173065;6407; Classique ;4327;clos;0.32464;0.67536;1;45;2016;207;27;23;19;45;75;29;5;73;47;42;7;8;59;62;30;6;46;42;33;3;32;1;58;20;6;55;29;11;24;1;7;26;47;40;50;30;33;39;54;31;12;15;27;2791;0;0;0
765119467;3365; Classique ;2309;clos;0.31382;0.68618;1;42;2016;55;33;22;40;5;41;5;19;41;20;30;39;25;27;29;24;12;31;12;21;21;11;31;28;10;7;9;9;9;25;16;32;5;19;7;27;6;25;22;4;24;1431;0;0;0;0;0;0
674134743;4618; Classique ;2633;assimilé clos;0.42984;0.57016;1;48;2015;39;8;10;1;37;48;46;12;14;27;13;39;28;11;7;32;30;11;15;33;19;34;22;13;9;3;17;36;13;26;2;9;27;33;33;21;5;36;23;6;27;3;26;7;26;26;31;163.9
870487797;5918; Classique ;4060;clos;0.31396;0.68604;1;40;2016;111;11;5;6;11;78;42;55;4;15;10;40;58;36;50;21;32;61;28;53;27;28;10;20;48;23;11;0;39;29;52;44;46;33;10;20;9;24;40;2820;0;0;0;0;0;0;0;0
388110195;5316; Classique ;3511;assimilé clos;0.33954;0.66046;1;48;2015;2;38;39;43;43;40;6;46;19;38;7;34;20;31;2;54;31;52;35;41;26;55;33;0;51;25;30;11;46;19;13;12;21;42;26;43;35;2;14;13;39;41;36;23;11;26;30;216.7
701336481;1484; Facilitié de paiement ;763;clos;0.48585;0.51415;1;47;2015;14;7;8;8;7;13;13;7;13;1;11;4;4;4;5;2;6;1;7;0;6;1;8;4;7;10;6;1;6;8;0;8;5;11;6;3;10;2;0;10;2;8;9;3;8;6;480;0
691404480;6816; Classique ;3612;clos;0.47007;0.52993;1;36;2016;0;59;68;34;12;56;62;5;65;10;64;10;53;27;20;10;23;12;6;24;2;57;22;6;5;19;22;10;47;32;14;32;22;11;18;2673;0;0;0;0;0;0;0;0;0;0;0;0
636907678;3826; Classique ;1994;clos;0.47883;0.52117;1;44;2016;6;18;15;9;27;19;12;27;27;12;11;24;12;33;21;28;10;20;2;31;1;28;11;9;26;14;24;18;21;10;1;28;7;22;10;3;9;22;15;21;7;3;17;1303;0;0;0;0
523405729;4808; Classique ;3310;assimilé clos;0.31156;0.68844;1;48;2015;122;19;50;6;42;26;55;29;40;1;15;19;48;44;52;49;47;0;52;31;47;5;23;28;24;25;48;30;24;41;34;28;27;13;39;18;15;1;5;37;5;24;3;16;39;24;30;191
649427558;6914; Classique ;4467;clos;0.35392;0.64608;1;36;2016;67;20;40;13;79;40;25;41;59;55;66;19;46;32;23;75;10;11;48;16;36;3;23;1;2;47;9;32;20;37;15;24;4;2;2;3425;0;0;0;0;0;0;0;0;0;0;0;0
926988365;5395; Classique ;3186;clos;0.40945;0.59055;1;45;2016;83;7;41;47;59;0;13;41;17;13;16;41;8;26;48;4;3;26;30;14;24;48;49;2;40;1;39;43;25;3;28;15;21;43;43;34;9;4;2;20;6;26;5;17;2102;0;0;0
676991035;1823; Facilitié de paiement ;949;clos;0.47943;0.52057;1;42;2016;10;0;17;8;7;3;5;14;3;12;14;12;2;8;5;7;8;8;12;11;6;6;5;9;1;6;9;8;3;10;9;4;10;5;13;7;12;8;8;0;8;636;0;0;0;0;0;0
276720867;7448; Classique ;5187;assimilé clos;0.30357;0.69643;1;48;2015;24;40;47;94;78;64;42;95;91;42;43;44;85;21;35;12;13;5;10;51;71;14;14;67;37;70;63;16;52;11;63;43;50;60;33;30;17;55;46;3;43;67;16;26;25;47;38;317.4
670810474;1214; Facilitié de paiement ;658;clos;0.45799;0.54201;1;44;2016;11;10;2;4;6;7;11;1;3;3;10;4;3;6;8;0;7;0;3;9;9;1;6;10;6;0;4;2;10;3;2;1;4;4;1;3;0;7;4;8;9;8;3;445;0;0;0;0
836805607;3260; Classique ;1788;clos;0.45153;0.54847;1;36;2016;19;6;19;22;26;0;22;7;31;1;29;10;12;8;19;28;9;16;18;27;10;9;21;23;4;27;19;13;26;23;13;18;22;9;7;1215;0;0;0;0;0;0;0;0;0;0;0;0
186087401;3736; Classique ;2610;clos;0.30139;0.69861;1;36;2016;3;13;28;22;8;24;0;33;43;38;24;3;34;40;29;29;30;38;26;35;32;14;29;4;21;1;16;4;31;29;28;5;34;16;9;1837;0;0;0;0;0;0;0;0;0;0;0;0
776699898;2075; Facilitié de paiement ;1450;clos;0.3012;0.6988;1;42;2016;5;8;20;5;18;11;13;7;7;8;24;17;22;5;3;22;11;3;14;4;24;3;15;16;3;22;5;13;16;8;4;1;6;14;13;0;7;13;11;1;15;1013;0;0;0;0;0;0
764679943;3053; Classique ;1952;clos;0.36063;0.63937;1;38;2016;103;11;6;2;34;0;30;8;20;32;10;7;20;4;19;25;6;29;18;14;27;5;18;26;3;15;8;17;12;20;15;23;12;12;14;20;2;1305;0;0;0;0;0;0;0;0;0;0
228283102;4967; Classique ;2994;assimilé clos;0.39722;0.60278;1;48;2015;67;19;58;50;3;26;7;41;31;24;43;3;22;6;42;31;44;42;7;9;28;24;3;16;27;24;9;34;14;14;41;30;40;31;10;29;18;23;18;13;34;16;3;24;28;27;30;181.1
770651284;2885; Facilitié de paiement ;1911;clos;0.33761;0.66239;1;36;2016;12;25;34;30;12;30;0;28;25;23;4;16;2;6;0;7;7;9;28;24;2;12;12;28;3;29;29;21;6;18;25;12;15;16;9;1352;0;0;0;0;0;0;0;0;0;0;0;0
930111643;5632; Classique ;3359;clos;0.40359;0.59641;1;35;2016;165;61;17;31;31;29;37;44;56;31;13;11;51;27;12;10;13;42;12;26;52;12;15;41;23;5;24;47;3;47;19;39;14;19;2280;0;0;0;0;0;0;0;0;0;0;0;0;0
384576278;4107; Classique ;2240;clos;0.45459;0.54541;1;46;2016;7;38;19;10;16;36;0;28;0;8;10;28;31;11;39;32;17;7;27;31;1;31;36;14;13;29;0;1;3;27;22;21;32;26;10;13;1;2;17;18;25;17;19;13;5;1449;0;0
620237238;5815; Classique ;4050;clos;0.30353;0.69647;1;42;2016;160;27;51;1;26;68;18;8;68;60;1;64;42;68;56;60;22;42;43;52;43;20;24;24;49;42;56;4;36;16;2;36;31;37;47;49;4;31;15;41;49;2457;0;0;0;0;0;0
999956617;1877; Facilitié de paiement ;1263;clos;0.32712;0.67288;1;44;2016;13;14;5;12;10;22;23;12;17;6;17;14;14;18;10;5;21;9;13;15;5;18;18;5;3;7;9;12;7;3;13;2;10;17;0;5;16;1;10;11;12;11;1;797;0;0;0;0
293615485;7034; Classique ;3601;clos;0.48806;0.51194;1;40;2016;13;36;13;9;31;62;45;46;30;30;14;13;63;42;40;6;20;58;51;39;6;17;39;44;39;44;45;28;40;31;13;28;41;24;15;37;32;28;9;2380;0;0;0;0;0;0;0;0
971156833;5780; Classique ;4043;clos;0.30052;0.69948;1;45;2016;61;61;43;49;1;32;41;36;65;66;51;19;32;44;8;37;14;3;53;63;31;58;34;32;47;34;9;48;18;34;46;42;0;8;3;42;44;50;4;18;39;48;16;20;2539;0;0;0
766779558;7237; Classique ;4131;clos;0.42918;0.57082;1;39;2016;24;71;6;71;14;31;72;21;20;29;46;61;15;60;53;51;58;6;34;50;2;4;31;42;45;12;55;23;19;21;51;2;0;44;4;21;12;30;2920;0;0;0;0;0;0;0;0;0
796386112;5154; Classique ;2647;clos;0.48642;0.51358;1;44;2016;74;30;0;31;13;11;12;35;21;22;41;40;33;39;32;17;42;15;4;8;2;37;25;15;9;15;18;4;17;15;32;28;25;20;28;21;31;17;3;14;31;31;15;1674;0;0;0;0
226227860;1466; Facilitié de paiement ;850;clos;0.42019;0.57981;1;36;2016;18;3;6;11;2;12;12;3;13;6;7;12;3;4;4;9;0;0;11;6;3;11;12;6;10;2;4;6;11;7;6;8;9;0;10;603;0;0;0;0;0;0;0;0;0;0;0;0
461849885;5042; Classique ;2760;clos;0.4526;0.5474;1;39;2016;89;0;24;14;2;52;2;47;13;40;3;49;10;5;41;31;20;34;34;15;21;23;43;40;12;5;38;37;19;28;28;34;5;14;8;27;2;25;1826;0;0;0;0;0;0;0;0;0
969141254;3398; Classique ;1957;clos;0.42407;0.57593;1;37;2016;27;13;6;15;0;11;11;7;5;24;15;12;34;3;6;4;26;32;20;14;12;11;5;24;20;22;17;27;27;1;7;4;17;26;8;1;1443;0;0;0;0;0;0;0;0;0;0;0
867849463;3650; Classique ;2522;assimilé clos;0.30904;0.69096;1;48;2015;47;4;43;31;25;10;9;32;43;23;8;4;14;22;40;21;42;31;12;16;17;21;31;5;21;15;10;6;23;12;37;30;2;0;33;4;5;10;26;33;34;8;32;9;13;1;31;157.6
728979602;5726; Classique ;3518;clos;0.38561;0.61439;1;38;2016;56;11;22;22;31;58;36;65;3;13;58;1;62;55;0;40;30;8;44;39;35;1;46;50;38;21;43;10;43;11;20;7;4;26;36;14;45;2414;0;0;0;0;0;0;0;0;0;0
416219020;3425; Classique ;2078;clos;0.39328;0.60672;1;42;2016;26;28;25;27;38;36;31;37;4;11;30;26;8;35;27;25;2;23;5;16;28;1;16;6;0;3;7;15;28;15;26;17;16;12;17;7;27;3;24;7;18;1325;0;0;0;0;0;0
314785139;7441; Classique ;3858;clos;0.48152;0.51848;1;43;2016;43;62;72;49;21;58;56;23;49;15;52;45;20;11;46;17;40;35;38;44;61;38;47;13;39;16;4;35;17;48;47;50;51;18;42;26;47;40;15;19;5;36;2348;0;0;0;0;0
176758333;2763; Facilitié de paiement ;1611;clos;0.41694;0.58306;1;37;2016;14;20;20;31;22;6;28;18;18;26;3;16;0;22;6;24;25;13;0;4;12;7;10;12;5;22;23;22;22;0;16;19;7;21;17;15;1065;0;0;0;0;0;0;0;0;0;0;0
733579545;6419; Classique ;3960;clos;0.38308;0.61692;1;39;2016;17;45;72;13;71;37;37;19;55;37;7;54;23;63;56;8;4;37;61;48;9;18;30;27;26;52;25;54;13;0;7;49;41;30;1;42;18;12;2742;0;0;0;0;0;0;0;0;0
829957456;6239; Classique ;3364;clos;0.46081;0.53919;1;36;2016;9;22;22;29;10;14;53;64;61;39;59;47;52;13;15;24;35;51;11;39;44;3;38;36;43;10;14;13;19;9;37;44;31;6;36;2312;0;0;0;0;0;0;0;0;0;0;0;0
311228693;4533; Classique ;2855;clos;0.37017;0.62983;1;42;2016;23;48;40;20;30;6;31;17;39;34;27;30;28;32;2;31;17;19;12;27;18;8;10;27;30;41;22;38;24;17;10;0;36;38;19;28;1;6;12;12;3;1942;0;0;0;0;0;0
754784820;5087; Classique ;2845;clos;0.44073;0.55927;1;47;2015;88;10;37;26;27;4;45;33;48;16;26;41;31;46;28;5;33;12;29;16;18;24;5;34;1;39;12;42;0;20;17;32;14;11;14;12;11;33;37;28;30;24;11;8;28;18;1721;0
779031340;1571; Facilitié de paiement ;1062;clos;0.324;0.676;1;39;2016;24;19;6;16;5;11;1;5;3;4;11;5;11;15;15;17;10;14;10;1;14;2;14;12;9;15;11;13;8;9;10;5;6;9;11;8;5;5;693;0;0;0;0;0;0;0;0;0
181642626;7112; Classique ;4074;clos;0.42717;0.57283;1;45;2016;80;28;36;77;64;8;57;31;13;64;47;28;31;11;9;68;60;44;66;25;52;0;16;45;15;26;42;4;56;24;7;24;26;27;25;46;14;27;16;18;19;28;18;1;2651;0;0;0
369633884;7030; Classique ;3807;assimilé clos;0.45846;0.54154;1;48;2015;9;45;12;16;45;51;43;8;57;33;25;1;41;16;60;39;62;24;2;56;17;46;2;51;14;18;46;2;14;40;40;30;51;9;13;17;32;12;11;19;45;16;42;35;2;38;21;247.9
780982920;2735; Facilitié de paiement ;1808;clos;0.33894;0.66106;1;43;2016;16;10;16;31;12;31;33;25;29;3;32;6;16;16;1;0;3;0;15;15;10;25;9;6;20;5;10;19;23;13;8;4;12;18;21;22;23;21;19;4;1;17;1188;0;0;0;0;0
112526861;6573; Classique ;4028;clos;0.38719;0.61281;1;41;2016;73;45;72;51;37;66;0;10;13;48;17;34;49;23;51;2;42;15;63;27;35;29;19;41;39;26;45;53;45;2;10;46;50;31;9;47;45;43;33;33;2609;0;0;0;0;0;0;0
313576428;7495; Classique ;5029;clos;0.32902;0.67098;1;45;2016;151;18;19;88;29;33;33;82;4;20;72;55;0;71;34;27;52;62;29;55;12;5;9;11;25;7;30;68;21;73;7;48;1;69;42;26;42;27;66;28;5;67;56;20;3330;0;0;0
218771355;1234; Facilitié de paiement ;623;clos;0.49514;0.50486;1;43;2016;30;11;0;6;7;11;2;1;1;3;8;1;3;8;4;9;4;10;9;9;2;0;0;5;2;4;4;0;5;9;3;9;7;0;2;1;0;0;4;6;0;7;416;0;0;0;0;0
320809412;3376; Classique ;1815;clos;0.46238;0.53762;1;39;2016;100;7;13;8;1;26;31;17;27;27;23;18;7;13;14;5;21;4;12;12;12;5;19;27;23;3;6;24;8;3;5;4;13;18;12;23;21;24;1179;0;0;0;0;0;0;0;0;0
897409982;6978; Classique ;3946;clos;0.43451;0.56549;1;45;2016;12;16;7;18;60;14;23;3;61;70;1;58;13;60;36;8;57;12;19;44;26;51;4;29;51;9;55;59;59;34;4;52;31;49;50;12;12;5;4;31;13;18;23;6;2667;0;0;0
569777380;1957; Facilitié de paiement ;1035;clos;0.47113;0.52887;1;44;2016;16;18;17;1;7;9;18;3;10;13;8;12;9;1;15;8;15;5;5;11;2;13;5;2;0;1;14;2;1;0;1;5;8;1;10;10;15;0;5;14;12;13;8;692;0;0;0;0
647054603;7286; Classique ;4716;clos;0.35273;0.64727;1;40;2016;60;7;71;48;51;0;28;74;48;75;8;82;40;34;8;44;79;7;8;76;22;60;60;30;4;47;3;7;23;37;7;22;47;58;24;15;6;21;28;3347;0;0;0;0;0;0;0;0
135233634;3762; Classique ;2192;clos;0.41733;0.58267;1;41;2016;1;0;34;43;40;12;9;29;10;28;36;7;5;14;38;8;4;15;6;6;30;28;17;26;4;29;5;4;2;17;26;15;32;29;13;31;9;5;7;15;1503;0;0;0;0;0;0;0
474077318;6905; Classique ;4390;clos;0.36423;0.63577;1;44;2016;104;33;36;43;54;13;65;28;36;41;33;18;7;8;70;32;74;13;59;66;8;41;29;17;50;47;10;15;66;61;27;18;7;28;13;22;53;10;29;8;16;48;17;2917;0;0;0;0
